,Unnamed: 0,uid,isbn,rating
2179,2179.0,32641.0,0345370805,7.0
2180,2180.0,34813.0,0375700757,5.0
2181,2181.0,37932.0,0375700757,8.0
2182,2182.0,51945.0,0375700757,7.0
2183,2183.0,70885.0,0375700757,7.0
2184,2184.0,90135.0,0375700757,7.0
2185,2185.0,110803.0,0375700757,7.0
2186,2186.0,113885.0,0375700757,8.0
2187,2187.0,212911.0,0375700757,7.0
2188,2188.0,254625.0,0375700757,7.0
2189,2189.0,269565.0,0375700757,10.0
2190,2190.0,99307.0,0385480016,8.0
2191,2191.0,230970.0,0385480016,7.0
2192,2192.0,94418.0,0385490445,9.0
2193,2193.0,203168.0,0385491050,8.0
2194,2194.0,34208.0,0394758285,9.0
2195,2195.0,123021.0,0394758285,8.0
2196,2196.0,139031.0,0449006344,5.0
2197,2197.0,21620.0,0449149676,10.0
2198,2198.0,99485.0,0449149676,6.0
2199,2199.0,60841.0,0451187903,7.0
2200,2200.0,134478.0,0451187903,7.0
2201,2201.0,1790.0,0671793489,8.0
2202,2202.0,9296.0,0671793489,10.0
2203,2203.0,178026.0,0671793489,10.0
2204,2204.0,208264.0,0671793489,7.0
2205,2205.0,227938.0,0671793489,7.0
2206,2206.0,97602.0,0679772677,10.0
2207,2207.0,113255.0,0679772677,9.0
2208,2208.0,153929.0,0679772677,7.0
2209,2209.0,191895.0,0679772677,5.0
2210,2210.0,254236.0,0679772677,7.0
2211,2211.0,1433.0,0743418174,3.0
2212,2212.0,1718.0,0743418174,8.0
2213,2213.0,4183.0,0743418174,6.0
2214,2214.0,7820.0,0743418174,8.0
2215,2215.0,21264.0,0743418174,6.0
2216,2216.0,30094.0,0743418174,8.0
2217,2217.0,38015.0,0743418174,9.0
2218,2218.0,53036.0,0743418174,9.0
2219,2219.0,56843.0,0743418174,10.0
2220,2220.0,70022.0,0743418174,7.0
2221,2221.0,79115.0,0743418174,8.0
2222,2222.0,92299.0,0743418174,6.0
2223,2223.0,118468.0,0743418174,7.0
2224,2224.0,118814.0,0743418174,8.0
2225,2225.0,119529.0,0743418174,7.0
2226,2226.0,121035.0,0743418174,9.0
2227,2227.0,125026.0,0743418174,7.0
2228,2228.0,130279.0,0743418174,8.0
2229,2229.0,161963.0,0743418174,8.0
2230,2230.0,217842.0,0743418174,9.0
2231,2231.0,250989.0,0743418174,8.0
2232,2232.0,276032.0,0743418174,10.0
2233,2233.0,225296.0,0679729917,8.0
2234,2234.0,165182.0,0425189414,7.0
2235,2235.0,179899.0,0425189414,5.0
2236,2236.0,19961.0,0451411013,8.0
2237,2237.0,55498.0,0316781266,10.0
2238,2238.0,126017.0,0316781266,8.0
2239,2239.0,136569.0,0316781266,2.0
2240,2240.0,194861.0,0373250223,3.0
2241,2241.0,154467.0,0380814021,10.0
2242,2242.0,105097.0,0671000381,6.0
2243,2243.0,159262.0,0671032658,8.0
2244,2244.0,26834.0,0671689231,10.0
2245,2245.0,82869.0,0061098795,8.0
2246,2246.0,2357.0,0375725784,8.0
2247,2247.0,21418.0,0375725784,8.0
2248,2248.0,44718.0,0375725784,9.0
2249,2249.0,69466.0,0375725784,8.0
2250,2250.0,70689.0,0375725784,6.0
2251,2251.0,84615.0,0375725784,5.0
2252,2252.0,105781.0,0375725784,9.0
2253,2253.0,126255.0,0375725784,7.0
2254,2254.0,130279.0,0375725784,10.0
2255,2255.0,151165.0,0375725784,7.0
2256,2256.0,162755.0,0375725784,7.0
2257,2257.0,184485.0,0375725784,6.0
2258,2258.0,207554.0,0375725784,10.0
2259,2259.0,208663.0,0375725784,3.0
2260,2260.0,225043.0,0375725784,2.0
2261,2261.0,226202.0,0375725784,3.0
2262,2262.0,1164.0,0380012774,10.0
2263,2263.0,225088.0,0142004030,9.0
2264,2264.0,25123.0,0345339703,10.0
2265,2265.0,92951.0,0345339703,10.0
2266,2266.0,110962.0,0345339703,6.0
2267,2267.0,114355.0,0345339703,7.0
2268,2268.0,124060.0,0345339703,8.0
2269,2269.0,165697.0,0345339703,10.0
2270,2270.0,167144.0,0345339703,10.0
2271,2271.0,179358.0,0345339703,9.0
2272,2272.0,233082.0,0345339703,9.0
2273,2273.0,266914.0,0345339703,10.0
2274,2274.0,20054.0,0345436911,8.0
2275,2275.0,131019.0,0345436911,8.0
2276,2276.0,235297.0,0375704558,7.0
2277,2277.0,204192.0,0440217520,6.0
2278,2278.0,233539.0,0452281784,6.0
2279,2279.0,257605.0,0452281784,4.0
2280,2280.0,133562.0,0670030643,5.0
2281,2281.0,173784.0,0670030643,8.0
2282,2282.0,118264.0,0802135196,5.0
2283,2283.0,161178.0,0802135196,9.0
2284,2284.0,112897.0,0440131480,9.0
2285,2285.0,208946.0,0440131480,7.0
2286,2286.0,233085.0,0440131480,8.0
2287,2287.0,1174.0,0231105592,4.0
2288,2288.0,29648.0,0440940001,9.0
2289,2289.0,231680.0,0440940001,6.0
2290,2290.0,261284.0,0440940001,8.0
2291,2291.0,83407.0,0590447319,5.0
2292,2292.0,1180.0,0812565959,10.0
2293,2293.0,85292.0,0812565959,8.0
2294,2294.0,236648.0,0812565959,9.0
2295,2295.0,19617.0,0425163385,9.0
2296,2296.0,94665.0,0684835983,4.0
2297,2297.0,109845.0,0684835983,5.0
2298,2298.0,162960.0,0684835983,8.0
2299,2299.0,177983.0,0684835983,10.0
2300,2300.0,47321.0,0743212002,4.0
2301,2301.0,66610.0,0743212002,9.0
2302,2302.0,103075.0,0743212002,6.0
2303,2303.0,245438.0,0743212002,8.0
2304,2304.0,266767.0,0743444051,10.0
2305,2305.0,196752.0,0886777690,7.0
2306,2306.0,11453.0,0679731148,8.0
2307,2307.0,23689.0,0679731148,8.0
2308,2308.0,34936.0,0679731148,8.0
2309,2309.0,73275.0,0679731148,9.0
2310,2310.0,92165.0,0679731148,7.0
2311,2311.0,130577.0,0679731148,8.0
2312,2312.0,165305.0,0679731148,7.0
2313,2313.0,190386.0,0679731148,9.0
2314,2314.0,222305.0,0679731148,8.0
2315,2315.0,24533.0,0330375253,6.0
2316,2316.0,48703.0,0330375253,8.0
2317,2317.0,73584.0,0330375253,1.0
2318,2318.0,111353.0,0330375253,8.0
2319,2319.0,126629.0,0330375253,7.0
2320,2320.0,131813.0,0330375253,10.0
2321,2321.0,145162.0,0330375253,10.0
2322,2322.0,175538.0,0330375253,6.0
2323,2323.0,192254.0,0330375253,9.0
2324,2324.0,268957.0,0330375253,6.0
2325,2325.0,25071.0,0440224837,7.0
2326,2326.0,59733.0,0440224837,10.0
2327,2327.0,222080.0,0440224837,9.0
2328,2328.0,44987.0,2070360024,7.0
2329,2329.0,104887.0,2070360024,6.0
2330,2330.0,161888.0,2070360024,9.0
2331,2331.0,265262.0,2070364283,7.0
2332,2332.0,1214.0,0380600129,8.0
2333,2333.0,36979.0,0380600129,9.0
2334,2334.0,210662.0,0380600129,5.0
2335,2335.0,214224.0,0380600129,9.0
2336,2336.0,87424.0,082176828X,8.0
2337,2337.0,77831.0,0553283685,8.0
2338,2338.0,121259.0,0553283685,9.0
2339,2339.0,224742.0,0553283685,10.0
2340,2340.0,56103.0,0590629824,8.0
2341,2341.0,168735.0,0345367898,8.0
2342,2342.0,27237.0,0449912558,8.0
2343,2343.0,136298.0,0449912558,10.0
2344,2344.0,158082.0,0449912558,8.0
2345,2345.0,160287.0,0449912558,8.0
2346,2346.0,163352.0,0449912558,8.0
2347,2347.0,188021.0,0449912558,8.0
2348,2348.0,191146.0,0553580272,10.0
2349,2349.0,1250.0,0385721358,8.0
2350,2350.0,145264.0,0385721358,8.0
2351,2351.0,229067.0,031231616X,7.0
2352,2352.0,91278.0,0894805770,9.0
2353,2353.0,179092.0,0894805770,9.0
2354,2354.0,203390.0,0894805770,10.0
2355,2355.0,30742.0,089480829X,10.0
2356,2356.0,45430.0,089480829X,9.0
2357,2357.0,89086.0,089480829X,10.0
2358,2358.0,112805.0,089480829X,8.0
2359,2359.0,179092.0,089480829X,10.0
2360,2360.0,1266.0,0618126988,10.0
2361,2361.0,3954.0,0618126988,5.0
2362,2362.0,77335.0,0618126988,7.0
2363,2363.0,1281.0,0345446860,7.0
2364,2364.0,11594.0,0345446860,9.0
2365,2365.0,120825.0,0345446860,5.0
2366,2366.0,244540.0,0345446860,7.0
2367,2367.0,17389.0,0399145087,6.0
2368,2368.0,147607.0,0515090506,8.0
2369,2369.0,166512.0,0515090506,8.0
2370,2370.0,236835.0,0515090506,10.0
2371,2371.0,250849.0,0786887842,5.0
2372,2372.0,138628.0,1853260312,7.0
2373,2373.0,179995.0,0441005667,6.0
2374,2374.0,43523.0,0312965338,7.0
2375,2375.0,1360.0,157566559X,7.0
2376,2376.0,1375.0,0743203313,5.0
2377,2377.0,72497.0,0425177173,9.0
2378,2378.0,84457.0,0425177173,7.0
2379,2379.0,149291.0,0425177173,8.0
2380,2380.0,1396.0,0380727501,10.0
2381,2381.0,7576.0,0380727501,9.0
2382,2382.0,32691.0,0380727501,9.0
2383,2383.0,51860.0,0380727501,8.0
2384,2384.0,66821.0,0380727501,7.0
2385,2385.0,136159.0,0380727501,6.0
2386,2386.0,209062.0,0380727501,10.0
2387,2387.0,108060.0,0312423799,10.0
2388,2388.0,204190.0,0312423799,7.0
2389,2389.0,234180.0,0312423799,10.0
2390,2390.0,259794.0,0312423799,9.0
2391,2391.0,1403.0,0345440773,8.0
2392,2392.0,28687.0,0345440773,7.0
2393,2393.0,17167.0,0373218192,8.0
2394,2394.0,38533.0,0373218192,6.0
2395,2395.0,166718.0,0373218192,9.0
2396,2396.0,214348.0,0373218192,6.0
2397,2397.0,232930.0,0373218192,7.0
2398,2398.0,213408.0,0515120006,9.0
2399,2399.0,28319.0,0345433084,8.0
2400,2400.0,52310.0,0345433084,6.0
2401,2401.0,195767.0,0345433084,6.0
2402,2402.0,178113.0,0385494785,10.0
2403,2403.0,29775.0,0385512104,9.0
2404,2404.0,144388.0,0385512104,8.0
2405,2405.0,94095.0,0060512822,8.0
2406,2406.0,96537.0,0060512822,5.0
2407,2407.0,196489.0,0060512822,7.0
2408,2408.0,126367.0,0060931671,9.0
2409,2409.0,16736.0,0061015725,10.0
2410,2410.0,25394.0,0061015725,9.0
2411,2411.0,47882.0,0061015725,6.0
2412,2412.0,54315.0,0061015725,10.0
2413,2413.0,62504.0,0061015725,5.0
2414,2414.0,69917.0,0061015725,7.0
2415,2415.0,79674.0,0061015725,7.0
2416,2416.0,132657.0,0061015725,8.0
2417,2417.0,143298.0,0061015725,4.0
2418,2418.0,157864.0,0061015725,7.0
2419,2419.0,166515.0,0061015725,8.0
2420,2420.0,223630.0,0061015725,5.0
2421,2421.0,243150.0,0061015725,7.0
2422,2422.0,3133.0,0061097314,9.0
2423,2423.0,46329.0,0061097314,7.0
2424,2424.0,65970.0,0061097314,8.0
2425,2425.0,69068.0,0061097314,7.0
2426,2426.0,86716.0,0061097314,10.0
2427,2427.0,113417.0,0061097314,8.0
2428,2428.0,121701.0,0061097314,8.0
2429,2429.0,159144.0,0061097314,8.0
2430,2430.0,193237.0,0061097314,7.0
2431,2431.0,222412.0,0061097314,6.0
2432,2432.0,228473.0,0061097314,7.0
2433,2433.0,247860.0,0061097314,8.0
2434,2434.0,272576.0,0061097314,9.0
2435,2435.0,277778.0,0061097314,8.0
2436,2436.0,9139.0,0064405176,10.0
2437,2437.0,54349.0,0064405176,10.0
2438,2438.0,115850.0,0064405176,9.0
2439,2439.0,172575.0,0064405176,8.0
2440,2440.0,139294.0,0140176616,8.0
2441,2441.0,10336.0,0140255087,8.0
2442,2442.0,21496.0,0140255087,8.0
2443,2443.0,34959.0,0140255087,10.0
2444,2444.0,232460.0,0140255087,8.0
2445,2445.0,251472.0,0140255087,10.0
2446,2446.0,259277.0,0140255087,8.0
2447,2447.0,145222.0,0151006903,8.0
2448,2448.0,164274.0,0156001314,10.0
2449,2449.0,244889.0,0156006332,7.0
2450,2450.0,178439.0,0307001385,10.0
2451,2451.0,277435.0,031215125X,8.0
2452,2452.0,78410.0,0330483013,8.0
2453,2453.0,2230.0,0375505296,2.0
2454,2454.0,256091.0,0375505296,7.0
2455,2455.0,16116.0,0440222656,8.0
2456,2456.0,23491.0,0440222656,7.0
2457,2457.0,59924.0,0440222656,8.0
2458,2458.0,62321.0,0440222656,10.0
2459,2459.0,85619.0,0440222656,6.0
2460,2460.0,108218.0,0440222656,8.0
2461,2461.0,129152.0,0440222656,4.0
2462,2462.0,150863.0,0440222656,6.0
2463,2463.0,151459.0,0440222656,8.0
2464,2464.0,259801.0,0440222656,8.0
2465,2465.0,8309.0,0440236673,8.0
2466,2466.0,15655.0,0440236673,10.0
2467,2467.0,58712.0,0440236673,9.0
2468,2468.0,119529.0,0440236673,8.0
2469,2469.0,136812.0,0440236673,6.0
2470,2470.0,220456.0,0440236673,8.0
2471,2471.0,228644.0,0440236673,9.0
2472,2472.0,232042.0,0440236673,8.0
2473,2473.0,201964.0,0446608815,9.0
2474,2474.0,228990.0,0446608815,9.0
2475,2475.0,241093.0,0446608815,8.0
2476,2476.0,63808.0,0671776134,10.0
2477,2477.0,182318.0,0671776134,10.0
2478,2478.0,244367.0,0671776134,10.0
2479,2479.0,31492.0,0688177743,8.0
2480,2480.0,171800.0,0688177743,8.0
2481,2481.0,40000.0,0743224574,7.0
2482,2482.0,81612.0,0743224574,10.0
2483,2483.0,212694.0,0743224574,5.0
2484,2484.0,256217.0,0743224574,8.0
2485,2485.0,151211.0,0743418735,10.0
2486,2486.0,127076.0,0743444329,10.0
2487,2487.0,18701.0,076790382X,7.0
2488,2488.0,225362.0,076790382X,8.0
2489,2489.0,62037.0,0767903862,9.0
2490,2490.0,141684.0,0767903862,7.0
2491,2491.0,218544.0,0767903862,9.0
2492,2492.0,111501.0,1573229865,10.0
2493,2493.0,104692.0,1853262714,7.0
2494,2494.0,1427.0,0062502182,10.0
2495,2495.0,8874.0,0062502182,5.0
2496,2496.0,34428.0,0062502182,3.0
2497,2497.0,35797.0,0062502182,8.0
2498,2498.0,86692.0,0062502182,10.0
2499,2499.0,130320.0,0062502182,8.0
2500,2500.0,132954.0,0062502182,10.0
2501,2501.0,203670.0,0062502182,9.0
2502,2502.0,236696.0,0062502182,8.0
2503,2503.0,273473.0,0062502182,7.0
2504,2504.0,81710.0,0060175400,10.0
2505,2505.0,129879.0,0060175400,10.0
2506,2506.0,139864.0,0060175400,7.0
2507,2507.0,180995.0,0060175400,7.0
2508,2508.0,211352.0,0060175400,9.0
2509,2509.0,212168.0,0060175400,5.0
2510,2510.0,259248.0,0060175400,10.0
2511,2511.0,136186.0,0345338545,10.0
2512,2512.0,30214.0,0345380371,9.0
2513,2513.0,96656.0,0345380371,9.0
2514,2514.0,102101.0,0345380371,7.0
2515,2515.0,249063.0,0345380371,8.0
2516,2516.0,16062.0,034540288X,8.0
2517,2517.0,39523.0,034540288X,7.0
2518,2518.0,173194.0,034540288X,7.0
2519,2519.0,209424.0,034540288X,8.0
2520,2520.0,256294.0,034540288X,8.0
2521,2521.0,8016.0,0380718340,8.0
2522,2522.0,60061.0,0380718340,8.0
2523,2523.0,111983.0,0380718340,5.0
2524,2524.0,144692.0,0380718340,5.0
2525,2525.0,219462.0,0380718340,7.0
2526,2526.0,247921.0,0380718340,8.0
2527,2527.0,172652.0,0380728249,8.0
2528,2528.0,159603.0,0385508603,6.0
2529,2529.0,260139.0,0425161242,10.0
2530,2530.0,278184.0,0425174360,7.0
2531,2531.0,57240.0,0425180638,7.0
2532,2532.0,58591.0,0425180638,6.0
2533,2533.0,61409.0,0425180638,9.0
2534,2534.0,191714.0,0425180638,8.0
2535,2535.0,199477.0,0425180638,10.0
2536,2536.0,229618.0,0425180638,8.0
2537,2537.0,264994.0,0425180638,7.0
2538,2538.0,143854.0,0451183665,6.0
2539,2539.0,155019.0,0451183665,5.0
2540,2540.0,180180.0,0451183665,8.0
2541,2541.0,191626.0,0451183665,7.0
2542,2542.0,245958.0,0451183665,8.0
2543,2543.0,246009.0,0451183665,5.0
2544,2544.0,271749.0,0451183665,9.0
2545,2545.0,124372.0,0451195922,7.0
2546,2546.0,41942.0,0451208765,8.0
2547,2547.0,47881.0,0451208765,8.0
2548,2548.0,225754.0,0451208765,4.0
2549,2549.0,246395.0,0451208765,8.0
2550,2550.0,228820.0,0517149257,10.0
2551,2551.0,234016.0,0517149257,10.0
2552,2552.0,69931.0,0671024108,7.0
2553,2553.0,160944.0,0671024108,8.0
2554,2554.0,6884.0,0671024248,8.0
2555,2555.0,34233.0,0671024248,10.0
2556,2556.0,113700.0,0671024248,7.0
2557,2557.0,125177.0,0671024248,5.0
2558,2558.0,151208.0,0671024248,10.0
2559,2559.0,242278.0,0671024248,8.0
2560,2560.0,26673.0,0688177859,8.0
2561,2561.0,120851.0,0688177859,9.0
2562,2562.0,176388.0,0688177859,9.0
2563,2563.0,149303.0,0743437810,6.0
2564,2564.0,114362.0,0812563581,5.0
2565,2565.0,176160.0,0440224608,6.0
2566,2566.0,9492.0,0446610038,10.0
2567,2567.0,17229.0,0446610038,8.0
2568,2568.0,27399.0,0446610038,7.0
2569,2569.0,45284.0,0446610038,9.0
2570,2570.0,107853.0,0446610038,8.0
2571,2571.0,115948.0,0446610038,8.0
2572,2572.0,170652.0,0446610038,8.0
2573,2573.0,180927.0,0446610038,8.0
2574,2574.0,196202.0,0446610038,6.0
2575,2575.0,215820.0,0446610038,8.0
2576,2576.0,230949.0,0446610038,6.0
2577,2577.0,236782.0,0446610038,9.0
2578,2578.0,243100.0,0446610038,8.0
2579,2579.0,250947.0,0446610038,9.0
2580,2580.0,251378.0,0446610038,9.0
2581,2581.0,22739.0,0816614024,10.0
2582,2582.0,5770.0,0006550789,5.0
2583,2583.0,260203.0,0006550789,8.0
2584,2584.0,63117.0,0440512158,10.0
2585,2585.0,1491.0,0451524829,7.0
2586,2586.0,94640.0,0684829746,8.0
2587,2587.0,57326.0,0061000175,7.0
2588,2588.0,72689.0,0061000175,5.0
2589,2589.0,1535.0,006017935X,7.0
2590,2590.0,61500.0,0743456866,8.0
2591,2591.0,193557.0,0743456866,5.0
2592,2592.0,230177.0,0743456866,7.0
2593,2593.0,149814.0,0743457358,8.0
2594,2594.0,163153.0,0743457358,8.0
2595,2595.0,178486.0,0743457358,6.0
2596,2596.0,184140.0,0743457358,6.0
2597,2597.0,190480.0,0743457358,8.0
2598,2598.0,248275.0,0743457358,7.0
2599,2599.0,36295.0,0425167313,7.0
2600,2600.0,42265.0,0425167313,9.0
2601,2601.0,49990.0,0425167313,7.0
2602,2602.0,53142.0,0425167313,10.0
2603,2603.0,93574.0,0425167313,8.0
2604,2604.0,117678.0,0425167313,7.0
2605,2605.0,219055.0,0670894494,10.0
2606,2606.0,267881.0,0765342294,10.0
2607,2607.0,233188.0,076790351X,8.0
2608,2608.0,225188.0,0786808772,4.0
2609,2609.0,23578.0,0374281602,8.0
2610,2610.0,118598.0,0374281602,4.0
2611,2611.0,143713.0,0374281602,5.0
2612,2612.0,232738.0,0374281602,7.0
2613,2613.0,25740.0,0060970790,10.0
2614,2614.0,1583.0,0060908548,5.0
2615,2615.0,85213.0,0316182540,8.0
2616,2616.0,96461.0,0316182540,7.0
2617,2617.0,98117.0,0316182540,10.0
2618,2618.0,257598.0,0316182540,9.0
2619,2619.0,89006.0,0316919896,10.0
2620,2620.0,23193.0,0345413903,4.0
2621,2621.0,78795.0,0345413903,8.0
2622,2622.0,112120.0,0345413903,6.0
2623,2623.0,137165.0,0345413903,7.0
2624,2624.0,154897.0,0345413903,9.0
2625,2625.0,160663.0,0345413903,8.0
2626,2626.0,190171.0,0345413903,10.0
2627,2627.0,243100.0,0345413903,7.0
2628,2628.0,246843.0,0345413903,6.0
2629,2629.0,252151.0,0345413903,6.0
2630,2630.0,271119.0,0345413903,8.0
2631,2631.0,208041.0,0553282476,7.0
2632,2632.0,235518.0,0553299506,7.0
2633,2633.0,19268.0,0684867621,7.0
2634,2634.0,34316.0,0684867621,8.0
2635,2635.0,92580.0,0684867621,8.0
2636,2636.0,135846.0,0684867621,8.0
2637,2637.0,223874.0,0684867621,6.0
2638,2638.0,254337.0,0684867621,10.0
2639,2639.0,276754.0,0684867621,8.0
2640,2640.0,93951.0,0330294377,7.0
2641,2641.0,44473.0,0679426159,9.0
2642,2642.0,171158.0,0786866462,7.0
2643,2643.0,41081.0,0671020315,3.0
2644,2644.0,22310.0,067169071X,8.0
2645,2645.0,1617.0,0385475713,7.0
2646,2646.0,131026.0,0385475713,7.0
2647,2647.0,12690.0,0553280341,10.0
2648,2648.0,79476.0,0553280341,8.0
2649,2649.0,135578.0,0553280341,6.0
2650,2650.0,138317.0,0553280341,7.0
2651,2651.0,156974.0,0553280341,8.0
2652,2652.0,194187.0,0553280341,10.0
2653,2653.0,211199.0,0553280341,8.0
2654,2654.0,211605.0,0553280341,8.0
2655,2655.0,1641.0,0553375407,7.0
2656,2656.0,9154.0,0553375407,7.0
2657,2657.0,11155.0,0553375407,6.0
2658,2658.0,17007.0,0553375407,10.0
2659,2659.0,25369.0,0553375407,10.0
2660,2660.0,31505.0,0553375407,10.0
2661,2661.0,54290.0,0553375407,8.0
2662,2662.0,69661.0,0553375407,9.0
2663,2663.0,85923.0,0553375407,10.0
2664,2664.0,115683.0,0553375407,10.0
2665,2665.0,147792.0,0553375407,10.0
2666,2666.0,152455.0,0553375407,5.0
2667,2667.0,156355.0,0553375407,7.0
2668,2668.0,209299.0,0553375407,9.0
2669,2669.0,209655.0,0553375407,10.0
2670,2670.0,223562.0,0553375407,10.0
2671,2671.0,230281.0,0553375407,9.0
2672,2672.0,237323.0,0553375407,10.0
2673,2673.0,240843.0,0553375407,8.0
2674,2674.0,263202.0,0553375407,10.0
2675,2675.0,272078.0,0553375407,5.0
2676,2676.0,59430.0,0375727132,9.0
2677,2677.0,78341.0,0375727132,10.0
2678,2678.0,163228.0,0375727132,10.0
2679,2679.0,202354.0,0375727132,9.0
2680,2680.0,215797.0,0375727132,7.0
2681,2681.0,217147.0,0375727132,8.0
2682,2682.0,233374.0,0375727132,8.0
2683,2683.0,64587.0,0060512806,7.0
2684,2684.0,81953.0,0060512806,8.0
2685,2685.0,118951.0,0060512806,5.0
2686,2686.0,262130.0,0060512806,7.0
2687,2687.0,222282.0,0345386256,7.0
2688,2688.0,50453.0,0393312801,9.0
2689,2689.0,13771.0,0393322157,9.0
2690,2690.0,158290.0,0393322157,8.0
2691,2691.0,93641.0,0446525804,8.0
2692,2692.0,110859.0,0446525804,8.0
2693,2693.0,209273.0,0446525804,8.0
2694,2694.0,243577.0,0446525804,9.0
2695,2695.0,256007.0,0446525804,1.0
2696,2696.0,2238.0,0553348981,10.0
2697,2697.0,74884.0,0553348981,8.0
2698,2698.0,128477.0,0553348981,7.0
2699,2699.0,130358.0,0553348981,10.0
2700,2700.0,131273.0,0553380958,8.0
2701,2701.0,181514.0,0553380958,8.0
2702,2702.0,261433.0,0965624773,7.0
2703,2703.0,53580.0,0385254520,9.0
2704,2704.0,254131.0,0515122491,8.0
2705,2705.0,216842.0,051512902X,5.0
2706,2706.0,155282.0,0515131091,8.0
2707,2707.0,1723.0,0590449737,5.0
2708,2708.0,55653.0,0767905180,6.0
2709,2709.0,71657.0,0767905180,9.0
2710,2710.0,101315.0,0767905180,5.0
2711,2711.0,102782.0,0767905180,9.0
2712,2712.0,122512.0,0767905180,9.0
2713,2713.0,126768.0,0767905180,8.0
2714,2714.0,132398.0,0767905180,3.0
2715,2715.0,149799.0,0316089699,8.0
2716,2716.0,160808.0,0316089699,7.0
2717,2717.0,196906.0,0316089699,7.0
2718,2718.0,218126.0,0316089699,7.0
2719,2719.0,220776.0,0316089699,8.0
2720,2720.0,232894.0,0316089699,7.0
2721,2721.0,240531.0,0316089699,10.0
2722,2722.0,263490.0,0316089699,5.0
2723,2723.0,270594.0,0316089699,8.0
2724,2724.0,28105.0,0345447840,8.0
2725,2725.0,129119.0,0345447840,10.0
2726,2726.0,169718.0,0345447840,5.0
2727,2727.0,171038.0,0345447840,7.0
2728,2728.0,174753.0,0345447840,10.0
2729,2729.0,218696.0,0345447840,7.0
2730,2730.0,47836.0,0345447867,9.0
2731,2731.0,79648.0,0345447867,9.0
2732,2732.0,257975.0,0345447867,8.0
2733,2733.0,167743.0,0373242328,9.0
2734,2734.0,108351.0,0373707169,8.0
2735,2735.0,193683.0,0425060772,7.0
2736,2736.0,209542.0,0425060772,7.0
2737,2737.0,242822.0,0440168724,8.0
2738,2738.0,164823.0,0440213290,10.0
2739,2739.0,245897.0,0440213290,9.0
2740,2740.0,260803.0,0440213290,7.0
2741,2741.0,276709.0,0515107662,10.0
2742,2742.0,247015.0,0515118230,10.0
2743,2743.0,80480.0,0553285947,7.0
2744,2744.0,196178.0,0553574078,6.0
2745,2745.0,9490.0,059035342X,10.0
2746,2746.0,29677.0,059035342X,10.0
2747,2747.0,31922.0,059035342X,10.0
2748,2748.0,36802.0,059035342X,8.0
2749,2749.0,52242.0,059035342X,7.0
2750,2750.0,55933.0,059035342X,10.0
2751,2751.0,63133.0,059035342X,10.0
2752,2752.0,67945.0,059035342X,10.0
2753,2753.0,74997.0,059035342X,8.0
2754,2754.0,81359.0,059035342X,9.0
2755,2755.0,90431.0,059035342X,10.0
2756,2756.0,105068.0,059035342X,10.0
2757,2757.0,125323.0,059035342X,10.0
2758,2758.0,144391.0,059035342X,8.0
2759,2759.0,191896.0,059035342X,9.0
2760,2760.0,204092.0,059035342X,10.0
2761,2761.0,207922.0,059035342X,8.0
2762,2762.0,232832.0,059035342X,10.0
2763,2763.0,268268.0,059035342X,10.0
2764,2764.0,114315.0,0671039830,6.0
2765,2765.0,33405.0,0671039938,9.0
2766,2766.0,172499.0,0671039938,5.0
2767,2767.0,130353.0,0849938635,8.0
2768,2768.0,1775.0,0140348107,8.0
2769,2769.0,151777.0,0140348107,8.0
2770,2770.0,1790.0,0060506679,4.0
2771,2771.0,1790.0,0375701427,8.0
2772,2772.0,1790.0,0553135457,6.0
2773,2773.0,1790.0,0803263724,8.0
2774,2774.0,94333.0,0380014300,9.0
2775,2775.0,196623.0,0312281250,9.0
2776,2776.0,30980.0,038082101X,8.0
2777,2777.0,63878.0,038082101X,9.0
2778,2778.0,69440.0,038082101X,9.0
2779,2779.0,268661.0,0385490461,8.0
2780,2780.0,32450.0,0312979479,9.0
2781,2781.0,37708.0,0312979479,9.0
2782,2782.0,130036.0,0312979479,5.0
2783,2783.0,220459.0,0312979479,8.0
2784,2784.0,101007.0,0553560247,10.0
2785,2785.0,254783.0,0553574639,10.0
2786,2786.0,61375.0,0061092088,7.0
2787,2787.0,4980.0,0425162788,7.0
2788,2788.0,34314.0,0425162788,6.0
2789,2789.0,182266.0,0425162788,7.0
2790,2790.0,37267.0,0451208811,8.0
2791,2791.0,256382.0,0451208811,7.0
2792,2792.0,192254.0,0099244926,8.0
2793,2793.0,253099.0,0099244926,7.0
2794,2794.0,27728.0,0312269587,8.0
2795,2795.0,55781.0,0312269587,8.0
2796,2796.0,15583.0,0345342968,10.0
2797,2797.0,40865.0,0345342968,8.0
2798,2798.0,74221.0,0345342968,8.0
2799,2799.0,80201.0,0345342968,10.0
2800,2800.0,104646.0,0345342968,7.0
2801,2801.0,134078.0,0345342968,10.0
2802,2802.0,137729.0,0345342968,8.0
2803,2803.0,147239.0,0345342968,9.0
2804,2804.0,197644.0,0345342968,9.0
2805,2805.0,199393.0,0345342968,7.0
2806,2806.0,215020.0,0345342968,10.0
2807,2807.0,251408.0,0345342968,10.0
2808,2808.0,265339.0,0345342968,9.0
2809,2809.0,86437.0,0345348109,5.0
2810,2810.0,217433.0,0345348109,7.0
2811,2811.0,230970.0,0345348109,9.0
2812,2812.0,155019.0,0345353145,4.0
2813,2813.0,214588.0,0345353145,9.0
